URL,Size,Number of outlinks,Content Type
https://www.wsj.com/articles/spoiled-relations-u-s-goods-stuck-at-china-ports-as-tensions-heat-up-1525957870,1038010,262,text/html
https://www.wsj.com/articles/mexicos-world-cup-ends-in-round-of-16-1530548526,1031359,259,text/html
https://www.wsj.com/articles/belgium-rallies-from-two-goal-deficit-to-stun-japan-1530565481,1033400,259,text/html
https://www.wsj.com/articles/pepper-and-salt-1515613048,1026424,257,text/html
https://www.wsj.com/articles/starbucks-says-drug-use-sleeping-unacceptable-as-it-clarifies-guest-policy-1526918854,1034479,258,text/html
https://www.wsj.com/articles/if-faith-in-democracy-ebbs-danger-rises-1530535737,1034932,260,text/html
https://www.wsj.com/articles/the-peso-federales-1530573930,1030809,259,text/html
https://www.wsj.com/articles/pay-teachers-morebut-make-sure-they-earn-it-1526942022,1028976,256,text/html
https://www.wsj.com/articles/nvidia-earnings-what-to-watch-1525944600,1031654,258,text/html
https://www.wsj.com/articles/u-s-government-bonds-little-changed-ahead-of-bond-auctions-1526917692,1032440,259,text/html
https://www.wsj.com/articles/starbuckss-diversity-advisers-call-on-chain-to-revamp-hiring-training-promotion-practices-1530547636,1034437,259,text/html
https://www.wsj.com/articles/nestle-will-test-dan-loebs-appetite-for-long-term-investing-1530544944,1032912,258,text/html
https://www.wsj.com/articles/europe-is-feeling-trumped-1526942156,1031803,260,text/html
https://www.wsj.com/articles/will-iraq-lean-west-or-lean-iran-1525992753,1030313,256,text/html
https://www.wsj.com/articles/ipo-market-posts-blistering-first-half-1530523801,1032062,258,text/html
https://www.wsj.com/articles/small-brands-are-taking-a-thousand-little-bites-out-of-campbells-business-1526900400,1032237,257,text/html
https://www.wsj.com/articles/dropbox-earnings-what-to-watch-1525944602,1032956,260,text/html
https://www.wsj.com/articles/gillian-flynn-amy-adams-and-patricia-clarkson-arent-afraid-to-tackle-big-topics-1526911166,1064487,265,text/html
https://www.wsj.com/articles/soybeans-toy-with-decade-low-1530553132,1031408,259,text/html
https://www.wsj.com/articles/little-women-review-big-problems-1525966007,1030070,256,text/html
https://www.wsj.com/articles/reconstruction-review-a-dream-deferred-1526942220,1031264,256,text/html
https://www.wsj.com/articles/nissan-pulls-plug-on-battery-business-sale-1530513744,1032070,259,text/html
https://www.wsj.com/articles/israel-strikes-meant-to-thwart-irans-influence-in-syria-1525963926,1035483,260,text/html
https://www.wsj.com/articles/man-who-crashed-the-world-turns-to-philanthropy-real-estate-1530540000,1033816,258,text/html
https://www.wsj.com/articles/tim-tebow-is-kinda-good-at-baseball-1526932242,1031067,257,text/html
https://www.wsj.com/articles/rbs-in-4-9-billion-u-s-settlement-over-mortgage-backed-securities-1525910054,1033632,259,text/html
https://www.wsj.com/articles/exclusivity-explains-only-one-part-of-anti-semitism-1526922749,1029968,256,text/html
https://www.wsj.com/articles/mta-launches-new-app-for-riders-to-plan-transit-in-real-time-1530562748,1035355,259,text/html
https://www.wsj.com/articles/blackstone-promotes-new-energy-fund-as-oil-prices-rise-1525970222,1032903,257,text/html
https://www.wsj.com/articles/mike-pompeo-lays-out-next-steps-on-iran-1526909126,1033150,256,text/html
https://www.wsj.com/articles/sec-fbi-question-facebook-over-user-data-1530575905,1033053,260,text/html
https://www.wsj.com/articles/another-21-rules-for-fourth-of-july-wiffle-ball-1530529200,1032070,260,text/html
https://www.wsj.com/articles/the-best-day-and-night-looks-from-the-pre-fall-collections-1526922648,1028848,257,text/html
https://www.wsj.com/articles/greensky-ipo-offers-litmus-test-for-online-lenders-1526904000,1033008,259,text/html
https://www.wsj.com/articles/how-a-firm-that-paid-stormy-daniels-hush-money-became-enmeshed-in-federal-probes-1525944601,1038849,261,text/html
https://www.wsj.com/articles/new-york-stock-exchange-to-have-first-female-leader-in-226-year-history-1526955129,1035157,260,text/html
https://www.wsj.com/articles/abortion-roeand-trump-1530572911,1031831,259,text/html
https://www.wsj.com/articles/mayor-police-union-split-on-summons-for-marijuana-1526936485,1032752,259,text/html
https://www.wsj.com/articles/u-s-sanctions-echo-through-russian-factory-towns-1530523802,1034535,259,text/html
https://www.wsj.com/articles/stocks-start-the-quarter-with-losses-as-trade-tensions-heat-up-1530517215,1034049,259,text/html
https://www.wsj.com/articles/ad-tech-company-videology-prepares-bankruptcy-filing-lines-up-buyer-1525953720,1066487,268,text/html
https://www.wsj.com/articles/ebola-vaccine-arrives-in-democratic-republic-of-congo-1526895689,1032714,258,text/html
https://www.wsj.com/articles/eli-lilly-buys-immunotherapy-cancer-treatment-company-for-1-6-billion-1525956405,1033034,259,text/html
https://www.wsj.com/articles/ihs-markit-agrees-to-buy-ipreo-for-1-86-billion-1526899313,1031041,257,text/html
https://www.wsj.com/articles/how-to-pack-for-summers-most-and-least-stressful-getaways-1525963270,1031653,257,text/html
https://www.wsj.com/articles/nestle-in-talks-to-buy-pet-food-maker-for-2-billion-1530531553,1034125,262,text/html
https://www.wsj.com/articles/the-case-for-brett-kavanaugh-1530572358,1030247,256,text/html
https://www.wsj.com/articles/the-euros-headache-growth-not-italian-politics-1526907077,1033664,258,text/html
https://www.wsj.com/articles/damage-to-north-koreas-nuclear-test-site-worse-than-previously-thought-1525975203,1035162,258,text/html
https://www.wsj.com/articles/the-hardest-career-juggle-finding-plan-b-for-jobless-clowns-1526918684,953339,33,text/html
https://www.wsj.com/articles/about-that-fbi-source-1525992611,1030937,259,text/html
https://www.wsj.com/articles/putting-a-new-squeeze-on-iran-1526945180,1031507,259,text/html
https://www.wsj.com/articles/immigration-push-heats-up-in-the-house-1525987712,1032210,260,text/html
https://www.wsj.com/articles/oil-gains-after-venezuela-election-puts-supply-at-risk-1526899606,1033948,261,text/html
https://www.wsj.com/articles/whats-news-world-wide-1530589475,1025588,256,text/html
https://www.wsj.com/articles/u-s-government-bonds-fall-on-strong-manufacturing-data-1530549371,1032099,259,text/html
https://www.wsj.com/articles/symantec-discloses-internal-investigation-1526001678,1033269,258,text/html
https://www.wsj.com/articles/new-york-says-it-reaches-settlement-with-producer-over-use-of-funds-1526917073,1034127,258,text/html
https://www.wsj.com/articles/iranian-forces-fire-rockets-at-israeli-targets-in-golan-1525912963,1034548,258,text/html
https://www.wsj.com/articles/boston-wants-amazon-but-is-there-room-1526898426,1033638,258,text/html
https://www.wsj.com/articles/where-are-all-the-black-ceo-1526868360,1056600,289,text/html
https://www.wsj.com/articles/big-rewards-finally-await-rbs-shareholders-1525949519,1033308,258,text/html
https://www.wsj.com/articles/market-uncertainty-greets-election-of-mexicos-lopez-obrador-1530546420,1033358,257,text/html
https://www.wsj.com/articles/spare-us-from-the-internet-sales-tax-tsunami-1530565450,1030546,256,text/html
https://www.wsj.com/articles/u-k-court-dismisses-charges-against-barclays-over-qatari-capital-raise-1526905705,1033887,258,text/html
https://www.wsj.com/articles/city-of-london-pushes-for-immigration-overhaul-after-brexit-1526890515,1032397,258,text/html
https://www.wsj.com/articles/michael-cohen-helped-trump-donor-seek-investment-from-qatar-fund-1526939401,1038760,262,text/html
https://www.wsj.com/articles/europes-threadbare-migration-plan-only-buys-time-1530572540,1033951,260,text/html
https://www.wsj.com/articles/how-hp-survives-in-a-shrinking-pc-market-1526917150,1032799,260,text/html
https://www.wsj.com/articles/gop-lawmakers-meet-with-justice-department-over-subpoena-for-classified-information-1525985544,1035111,258,text/html
https://www.wsj.com/articles/pepper-and-salt-1530458997,1026441,257,text/html
https://www.wsj.com/articles/as-nafta-deadline-nears-hopes-for-deal-focus-on-autos-1525998020,1034926,261,text/html
https://www.wsj.com/articles/rising-dollar-sparks-tumult-in-emerging-markets-1526898426,1034124,261,text/html
https://www.wsj.com/articles/ubers-new-rules-on-arbitration-for-sex-claims-face-first-test-1526932911,1034093,258,text/html
https://www.wsj.com/articles/a-first-time-homeowner-indulges-a-love-of-color-1525974513,1030938,257,text/html
https://www.wsj.com/articles/lebron-james-los-angeles-lakers-magic-johnson-1530544067,1031894,260,text/html
https://www.wsj.com/articles/an-immigration-debate-distinct-from-economic-realities-1526908154,1035186,260,text/html
https://www.wsj.com/articles/treasury-federal-budget-surplus-for-april-largest-on-record-driven-by-tax-deposits-1525976157,1035869,261,text/html
https://www.wsj.com/articles/luxury-colorado-horse-ranch-asks-25-million-1530543631,1031936,259,text/html
https://www.wsj.com/articles/lamont-and-ganim-face-off-in-connecticut-democratic-primary-for-governor-1530536401,1032783,257,text/html
https://www.wsj.com/articles/after-50-years-a-popes-birth-control-message-still-divides-catholics-1525962322,1032941,260,text/html
https://www.wsj.com/articles/baseball-hall-of-famer-tom-glavines-atlanta-home-1526912041,1027954,255,text/html
https://www.wsj.com/articles/connecticut-passes-bill-to-ease-federal-tax-burden-1525992776,1031696,257,text/html
https://www.wsj.com/articles/cmo-today-uncertainty-ahead-of-the-upfronts-fox-earnings-beer-sales-slump-1525952754,1071890,285,text/html
https://www.wsj.com/articles/euro-falls-on-german-political-woes-1530548699,1031195,257,text/html
https://www.wsj.com/articles/new-era-at-amazons-whole-foods-grates-on-some-suppliers-employees-1530526964,1038222,263,text/html
https://www.wsj.com/articles/can-you-judge-a-wine-by-the-shape-of-its-bottle-1525970180,1032334,259,text/html
https://www.wsj.com/articles/germany-faces-unprecedented-path-in-fight-over-migration-deal-1530532238,1031182,256,text/html
https://www.wsj.com/articles/welcome-to-the-u-s-china-cold-soup-war-1526910712,1035532,258,text/html
https://www.wsj.com/articles/cultures-spread-learning-via-appropriation-1525975660,1029824,256,text/html
https://www.wsj.com/articles/best-selling-books-week-ended-jan-21-1525984997,1028165,256,text/html
https://www.wsj.com/articles/whats-news-business-finance-1526010106,1026617,256,text/html
https://www.wsj.com/articles/cia-agent-who-cultivated-ties-with-china-set-for-espionage-trial-1526904001,1033528,259,text/html
https://www.wsj.com/articles/the-fine-print-whats-in-the-bank-deregulation-bill-1526935145,1031496,260,text/html
https://www.wsj.com/articles/for-luxury-retail-real-estate-paris-retains-its-je-ne-sais-quoi-1530529201,1035558,257,text/html
https://www.wsj.com/articles/the-best-guides-to-cycling-major-citieseven-los-angeles-1525960387,1030555,257,text/html
https://www.wsj.com/articles/federal-judge-rules-against-mass-detention-of-asylum-seekers-1530579001,1032938,258,text/html
https://www.wsj.com/articles/advanced-features-make-cars-safer-but-theyre-slow-to-catch-on-1526911284,1034917,259,text/html
https://www.wsj.com/articles/how-the-worlds-most-comfortable-shoe-is-challenging-nike-and-adidas-1526917726,1032062,260,text/html
https://www.wsj.com/articles/dont-try-to-blackmail-us-on-nafta-mr-president-1525992824,1030551,256,text/html
https://www.wsj.com/articles/arbitration-wins-at-the-high-court-1526945132,1031832,259,text/html
https://www.wsj.com/articles/jpmorgan-applies-to-launch-joint-venture-brokerage-in-china-1525965015,1034819,261,text/html
https://www.wsj.com/articles/the-world-cups-most-neutral-matchup-1530560651,1031285,259,text/html
https://www.wsj.com/articles/in-the-long-run-short-termism-backlash-is-mostly-bunk-1525969223,1035242,260,text/html
https://www.wsj.com/articles/with-grand-paris-express-paris-hopes-to-expand-its-borders-and-metropolitan-might-1530553113,1035023,257,text/html
https://www.wsj.com/articles/the-abortion-scare-campaign-1530573972,1031283,259,text/html
https://www.wsj.com/articles/trump-administration-considers-rolling-back-college-regulations-1525983862,1035433,259,text/html
https://www.wsj.com/articles/iran-get-ready-for-the-battle-rial-1526941983,1031062,256,text/html
https://www.wsj.com/articles/iraq-says-it-captured-key-leaders-of-islamic-state-1525985945,1031811,256,text/html
https://www.wsj.com/articles/its-la-la-land-for-lebron-james-1530546807,1031912,260,text/html
https://www.wsj.com/articles/blackstone-to-buy-lasalle-hotel-properties-for-3-7-billion-1526914973,1033380,258,text/html
https://www.wsj.com/articles/ex-n-y-assembly-speaker-silvers-graft-trial-heads-to-jury-1525988488,1032805,259,text/html
https://www.wsj.com/articles/yes-hollywood-did-influence-that-helicopter-jailbreak-in-france-1530561706,1035426,262,text/html
https://www.wsj.com/articles/l-a-s-hottest-new-real-estate-amenity-walkability-1525966515,1027912,256,text/html
https://www.wsj.com/articles/vanguard-will-let-investors-trade-its-rivals-funds-online-for-free-1530536400,1033633,257,text/html
https://www.wsj.com/articles/taxi-study-suggests-setting-minimum-wage-for-drivers-of-ride-hailing-apps-1530567493,1032785,257,text/html
https://www.wsj.com/articles/elon-musk-predicts-rocket-launches-will-be-as-routine-as-airline-flights-1525988078,1034698,256,text/html
https://www.wsj.com/articles/nextera-to-buy-florida-utility-from-southern-for-5-1-billion-1526920388,1032775,258,text/html
https://www.wsj.com/articles/chief-justice-roberts-moves-to-man-in-the-middle-on-the-supreme-court-1530569142,1034930,258,text/html
https://www.wsj.com/articles/still-too-early-to-get-back-on-wells-fargos-wagon-1525976407,1033570,258,text/html
https://www.wsj.com/articles/on-the-streets-of-l-a-with-upscale-home-buyers-1525960801,1029334,255,text/html
https://www.wsj.com/articles/the-culture-that-sustains-americas-constitution-1530572294,1030589,256,text/html
https://www.wsj.com/articles/wayne-rooney-appears-headed-to-major-league-soccer-1525985537,1032248,259,text/html
https://www.wsj.com/articles/heavy-breathing-in-manhattan-park-is-not-what-anyone-thinks-it-is-1530548292,1033575,257,text/html
https://www.wsj.com/articles/heart-device-procedure-is-no-better-than-drug-therapy-for-irregular-heartbeat-study-1525989601,1036397,258,text/html
https://www.wsj.com/articles/luc-mbah-a-moute-houston-rockets-warriors-1525960883,953967,35,text/html
https://www.wsj.com/articles/tesco-carrefour-to-join-forces-amid-fierce-competition-1530515051,1035442,261,text/html
